image_id,shape_id,shape_name,a,b,shape_center_x,shape_center_y,alpha,shape_color,image_binary_code,shape_color_word
09012,0,Ellipse,16,4,22,54,60,"(255, 0, 0)",00101100110001,blue
09013,0,Ellipse,16,4,22,54,60,"(255, 0, 0)",10101100110001,blue
09014,0,Parallelogram,16,4,22,54,60,"(255, 0, 0)",01101100110001,blue
09015,0,Parallelogram,16,4,22,54,60,"(255, 0, 0)",11101100110001,blue
09016,0,Ellipse,16,4,38,54,60,"(255, 0, 0)",00011100110001,blue
09017,0,Ellipse,16,4,38,54,60,"(255, 0, 0)",10011100110001,blue
09018,0,Parallelogram,16,4,38,54,60,"(255, 0, 0)",01011100110001,blue
09019,0,Parallelogram,16,4,38,54,60,"(255, 0, 0)",11011100110001,blue
09020,0,Ellipse,16,4,54,54,60,"(255, 0, 0)",00111100110001,blue
09021,0,Ellipse,16,4,54,54,60,"(255, 0, 0)",10111100110001,blue
09022,0,Parallelogram,16,4,54,54,60,"(255, 0, 0)",01111100110001,blue
09023,0,Parallelogram,16,4,54,54,60,"(255, 0, 0)",11111100110001,blue
09024,0,Ellipse,16,4,6,6,60,"(0, 255, 0)",00000010110001,green
09025,0,Ellipse,16,4,6,6,60,"(0, 255, 0)",10000010110001,green
09026,0,Parallelogram,16,4,6,6,60,"(0, 255, 0)",01000010110001,green
09027,0,Parallelogram,16,4,6,6,60,"(0, 255, 0)",11000010110001,green
09028,0,Ellipse,16,4,22,6,60,"(0, 255, 0)",00100010110001,green
09029,0,Ellipse,16,4,22,6,60,"(0, 255, 0)",10100010110001,green
09030,0,Parallelogram,16,4,22,6,60,"(0, 255, 0)",01100010110001,green
09031,0,Parallelogram,16,4,22,6,60,"(0, 255, 0)",11100010110001,green
09032,0,Ellipse,16,4,38,6,60,"(0, 255, 0)",00010010110001,green
09033,0,Ellipse,16,4,38,6,60,"(0, 255, 0)",10010010110001,green
09034,0,Parallelogram,16,4,38,6,60,"(0, 255, 0)",01010010110001,green
09035,0,Parallelogram,16,4,38,6,60,"(0, 255, 0)",11010010110001,green
09036,0,Ellipse,16,4,54,6,60,"(0, 255, 0)",00110010110001,green
09037,0,Ellipse,16,4,54,6,60,"(0, 255, 0)",10110010110001,green
09038,0,Parallelogram,16,4,54,6,60,"(0, 255, 0)",01110010110001,green
09039,0,Parallelogram,16,4,54,6,60,"(0, 255, 0)",11110010110001,green
09040,0,Ellipse,16,4,6,22,60,"(0, 255, 0)",00001010110001,green
09041,0,Ellipse,16,4,6,22,60,"(0, 255, 0)",10001010110001,green
09042,0,Parallelogram,16,4,6,22,60,"(0, 255, 0)",01001010110001,green
09043,0,Parallelogram,16,4,6,22,60,"(0, 255, 0)",11001010110001,green
09044,0,Ellipse,16,4,22,22,60,"(0, 255, 0)",00101010110001,green
09045,0,Ellipse,16,4,22,22,60,"(0, 255, 0)",10101010110001,green
09046,0,Parallelogram,16,4,22,22,60,"(0, 255, 0)",01101010110001,green
09047,0,Parallelogram,16,4,22,22,60,"(0, 255, 0)",11101010110001,green
09048,0,Ellipse,16,4,38,22,60,"(0, 255, 0)",00011010110001,green
09049,0,Ellipse,16,4,38,22,60,"(0, 255, 0)",10011010110001,green
09050,0,Parallelogram,16,4,38,22,60,"(0, 255, 0)",01011010110001,green
09051,0,Parallelogram,16,4,38,22,60,"(0, 255, 0)",11011010110001,green
09052,0,Ellipse,16,4,54,22,60,"(0, 255, 0)",00111010110001,green
09053,0,Ellipse,16,4,54,22,60,"(0, 255, 0)",10111010110001,green
09054,0,Parallelogram,16,4,54,22,60,"(0, 255, 0)",01111010110001,green
09055,0,Parallelogram,16,4,54,22,60,"(0, 255, 0)",11111010110001,green
09056,0,Ellipse,16,4,6,38,60,"(0, 255, 0)",00000110110001,green
09057,0,Ellipse,16,4,6,38,60,"(0, 255, 0)",10000110110001,green
09058,0,Parallelogram,16,4,6,38,60,"(0, 255, 0)",01000110110001,green
09059,0,Parallelogram,16,4,6,38,60,"(0, 255, 0)",11000110110001,green
09060,0,Ellipse,16,4,22,38,60,"(0, 255, 0)",00100110110001,green
09061,0,Ellipse,16,4,22,38,60,"(0, 255, 0)",10100110110001,green
09062,0,Parallelogram,16,4,22,38,60,"(0, 255, 0)",01100110110001,green
09063,0,Parallelogram,16,4,22,38,60,"(0, 255, 0)",11100110110001,green
09064,0,Ellipse,16,4,38,38,60,"(0, 255, 0)",00010110110001,green
09065,0,Ellipse,16,4,38,38,60,"(0, 255, 0)",10010110110001,green
09066,0,Parallelogram,16,4,38,38,60,"(0, 255, 0)",01010110110001,green
09067,0,Parallelogram,16,4,38,38,60,"(0, 255, 0)",11010110110001,green
09068,0,Ellipse,16,4,54,38,60,"(0, 255, 0)",00110110110001,green
09069,0,Ellipse,16,4,54,38,60,"(0, 255, 0)",10110110110001,green
09070,0,Parallelogram,16,4,54,38,60,"(0, 255, 0)",01110110110001,green
09071,0,Parallelogram,16,4,54,38,60,"(0, 255, 0)",11110110110001,green
09072,0,Ellipse,16,4,6,54,60,"(0, 255, 0)",00001110110001,green
09073,0,Ellipse,16,4,6,54,60,"(0, 255, 0)",10001110110001,green
09074,0,Parallelogram,16,4,6,54,60,"(0, 255, 0)",01001110110001,green
09075,0,Parallelogram,16,4,6,54,60,"(0, 255, 0)",11001110110001,green
09076,0,Ellipse,16,4,22,54,60,"(0, 255, 0)",00101110110001,green
09077,0,Ellipse,16,4,22,54,60,"(0, 255, 0)",10101110110001,green
09078,0,Parallelogram,16,4,22,54,60,"(0, 255, 0)",01101110110001,green
09079,0,Parallelogram,16,4,22,54,60,"(0, 255, 0)",11101110110001,green
09080,0,Ellipse,16,4,38,54,60,"(0, 255, 0)",00011110110001,green
09081,0,Ellipse,16,4,38,54,60,"(0, 255, 0)",10011110110001,green
09082,0,Parallelogram,16,4,38,54,60,"(0, 255, 0)",01011110110001,green
09083,0,Parallelogram,16,4,38,54,60,"(0, 255, 0)",11011110110001,green
09084,0,Ellipse,16,4,54,54,60,"(0, 255, 0)",00111110110001,green
09085,0,Ellipse,16,4,54,54,60,"(0, 255, 0)",10111110110001,green
09086,0,Parallelogram,16,4,54,54,60,"(0, 255, 0)",01111110110001,green
09087,0,Parallelogram,16,4,54,54,60,"(0, 255, 0)",11111110110001,green
09088,0,Ellipse,16,4,6,6,60,"(0, 0, 255)",00000001110001,red
09089,0,Ellipse,16,4,6,6,60,"(0, 0, 255)",10000001110001,red
09090,0,Parallelogram,16,4,6,6,60,"(0, 0, 255)",01000001110001,red
09091,0,Parallelogram,16,4,6,6,60,"(0, 0, 255)",11000001110001,red
09092,0,Ellipse,16,4,22,6,60,"(0, 0, 255)",00100001110001,red
09093,0,Ellipse,16,4,22,6,60,"(0, 0, 255)",10100001110001,red
09094,0,Parallelogram,16,4,22,6,60,"(0, 0, 255)",01100001110001,red
09095,0,Parallelogram,16,4,22,6,60,"(0, 0, 255)",11100001110001,red
09096,0,Ellipse,16,4,38,6,60,"(0, 0, 255)",00010001110001,red
09097,0,Ellipse,16,4,38,6,60,"(0, 0, 255)",10010001110001,red
09098,0,Parallelogram,16,4,38,6,60,"(0, 0, 255)",01010001110001,red
09099,0,Parallelogram,16,4,38,6,60,"(0, 0, 255)",11010001110001,red
09100,0,Ellipse,16,4,54,6,60,"(0, 0, 255)",00110001110001,red
09101,0,Ellipse,16,4,54,6,60,"(0, 0, 255)",10110001110001,red
09102,0,Parallelogram,16,4,54,6,60,"(0, 0, 255)",01110001110001,red
09103,0,Parallelogram,16,4,54,6,60,"(0, 0, 255)",11110001110001,red
09104,0,Ellipse,16,4,6,22,60,"(0, 0, 255)",00001001110001,red
09105,0,Ellipse,16,4,6,22,60,"(0, 0, 255)",10001001110001,red
09106,0,Parallelogram,16,4,6,22,60,"(0, 0, 255)",01001001110001,red
09107,0,Parallelogram,16,4,6,22,60,"(0, 0, 255)",11001001110001,red
09108,0,Ellipse,16,4,22,22,60,"(0, 0, 255)",00101001110001,red
09109,0,Ellipse,16,4,22,22,60,"(0, 0, 255)",10101001110001,red
09110,0,Parallelogram,16,4,22,22,60,"(0, 0, 255)",01101001110001,red
09111,0,Parallelogram,16,4,22,22,60,"(0, 0, 255)",11101001110001,red
09112,0,Ellipse,16,4,38,22,60,"(0, 0, 255)",00011001110001,red
09113,0,Ellipse,16,4,38,22,60,"(0, 0, 255)",10011001110001,red
09114,0,Parallelogram,16,4,38,22,60,"(0, 0, 255)",01011001110001,red
09115,0,Parallelogram,16,4,38,22,60,"(0, 0, 255)",11011001110001,red
09116,0,Ellipse,16,4,54,22,60,"(0, 0, 255)",00111001110001,red
09117,0,Ellipse,16,4,54,22,60,"(0, 0, 255)",10111001110001,red
09118,0,Parallelogram,16,4,54,22,60,"(0, 0, 255)",01111001110001,red
09119,0,Parallelogram,16,4,54,22,60,"(0, 0, 255)",11111001110001,red
09120,0,Ellipse,16,4,6,38,60,"(0, 0, 255)",00000101110001,red
09121,0,Ellipse,16,4,6,38,60,"(0, 0, 255)",10000101110001,red
09122,0,Parallelogram,16,4,6,38,60,"(0, 0, 255)",01000101110001,red
09123,0,Parallelogram,16,4,6,38,60,"(0, 0, 255)",11000101110001,red
09124,0,Ellipse,16,4,22,38,60,"(0, 0, 255)",00100101110001,red
09125,0,Ellipse,16,4,22,38,60,"(0, 0, 255)",10100101110001,red
09126,0,Parallelogram,16,4,22,38,60,"(0, 0, 255)",01100101110001,red
09127,0,Parallelogram,16,4,22,38,60,"(0, 0, 255)",11100101110001,red
09128,0,Ellipse,16,4,38,38,60,"(0, 0, 255)",00010101110001,red
09129,0,Ellipse,16,4,38,38,60,"(0, 0, 255)",10010101110001,red
09130,0,Parallelogram,16,4,38,38,60,"(0, 0, 255)",01010101110001,red
09131,0,Parallelogram,16,4,38,38,60,"(0, 0, 255)",11010101110001,red
09132,0,Ellipse,16,4,54,38,60,"(0, 0, 255)",00110101110001,red
09133,0,Ellipse,16,4,54,38,60,"(0, 0, 255)",10110101110001,red
09134,0,Parallelogram,16,4,54,38,60,"(0, 0, 255)",01110101110001,red
09135,0,Parallelogram,16,4,54,38,60,"(0, 0, 255)",11110101110001,red
09136,0,Ellipse,16,4,6,54,60,"(0, 0, 255)",00001101110001,red
09137,0,Ellipse,16,4,6,54,60,"(0, 0, 255)",10001101110001,red
09138,0,Parallelogram,16,4,6,54,60,"(0, 0, 255)",01001101110001,red
09139,0,Parallelogram,16,4,6,54,60,"(0, 0, 255)",11001101110001,red
09140,0,Ellipse,16,4,22,54,60,"(0, 0, 255)",00101101110001,red
09141,0,Ellipse,16,4,22,54,60,"(0, 0, 255)",10101101110001,red
09142,0,Parallelogram,16,4,22,54,60,"(0, 0, 255)",01101101110001,red
09143,0,Parallelogram,16,4,22,54,60,"(0, 0, 255)",11101101110001,red
09144,0,Ellipse,16,4,38,54,60,"(0, 0, 255)",00011101110001,red
09145,0,Ellipse,16,4,38,54,60,"(0, 0, 255)",10011101110001,red
09146,0,Parallelogram,16,4,38,54,60,"(0, 0, 255)",01011101110001,red
09147,0,Parallelogram,16,4,38,54,60,"(0, 0, 255)",11011101110001,red
09148,0,Ellipse,16,4,54,54,60,"(0, 0, 255)",00111101110001,red
09149,0,Ellipse,16,4,54,54,60,"(0, 0, 255)",10111101110001,red
09150,0,Parallelogram,16,4,54,54,60,"(0, 0, 255)",01111101110001,red
09151,0,Parallelogram,16,4,54,54,60,"(0, 0, 255)",11111101110001,red
09152,0,Ellipse,16,4,6,6,60,"(255, 255, 255)",00000011110001,white
09153,0,Ellipse,16,4,6,6,60,"(255, 255, 255)",10000011110001,white
09154,0,Parallelogram,16,4,6,6,60,"(255, 255, 255)",01000011110001,white
09155,0,Parallelogram,16,4,6,6,60,"(255, 255, 255)",11000011110001,white
09156,0,Ellipse,16,4,22,6,60,"(255, 255, 255)",00100011110001,white
09157,0,Ellipse,16,4,22,6,60,"(255, 255, 255)",10100011110001,white
09158,0,Parallelogram,16,4,22,6,60,"(255, 255, 255)",01100011110001,white
09159,0,Parallelogram,16,4,22,6,60,"(255, 255, 255)",11100011110001,white
09160,0,Ellipse,16,4,38,6,60,"(255, 255, 255)",00010011110001,white
09161,0,Ellipse,16,4,38,6,60,"(255, 255, 255)",10010011110001,white
09162,0,Parallelogram,16,4,38,6,60,"(255, 255, 255)",01010011110001,white
09163,0,Parallelogram,16,4,38,6,60,"(255, 255, 255)",11010011110001,white
09164,0,Ellipse,16,4,54,6,60,"(255, 255, 255)",00110011110001,white
09165,0,Ellipse,16,4,54,6,60,"(255, 255, 255)",10110011110001,white
09166,0,Parallelogram,16,4,54,6,60,"(255, 255, 255)",01110011110001,white
09167,0,Parallelogram,16,4,54,6,60,"(255, 255, 255)",11110011110001,white
09168,0,Ellipse,16,4,6,22,60,"(255, 255, 255)",00001011110001,white
09169,0,Ellipse,16,4,6,22,60,"(255, 255, 255)",10001011110001,white
09170,0,Parallelogram,16,4,6,22,60,"(255, 255, 255)",01001011110001,white
09171,0,Parallelogram,16,4,6,22,60,"(255, 255, 255)",11001011110001,white
09172,0,Ellipse,16,4,22,22,60,"(255, 255, 255)",00101011110001,white
09173,0,Ellipse,16,4,22,22,60,"(255, 255, 255)",10101011110001,white
09174,0,Parallelogram,16,4,22,22,60,"(255, 255, 255)",01101011110001,white
09175,0,Parallelogram,16,4,22,22,60,"(255, 255, 255)",11101011110001,white
09176,0,Ellipse,16,4,38,22,60,"(255, 255, 255)",00011011110001,white
09177,0,Ellipse,16,4,38,22,60,"(255, 255, 255)",10011011110001,white
09178,0,Parallelogram,16,4,38,22,60,"(255, 255, 255)",01011011110001,white
09179,0,Parallelogram,16,4,38,22,60,"(255, 255, 255)",11011011110001,white
09180,0,Ellipse,16,4,54,22,60,"(255, 255, 255)",00111011110001,white
09181,0,Ellipse,16,4,54,22,60,"(255, 255, 255)",10111011110001,white
09182,0,Parallelogram,16,4,54,22,60,"(255, 255, 255)",01111011110001,white
09183,0,Parallelogram,16,4,54,22,60,"(255, 255, 255)",11111011110001,white
09184,0,Ellipse,16,4,6,38,60,"(255, 255, 255)",00000111110001,white
09185,0,Ellipse,16,4,6,38,60,"(255, 255, 255)",10000111110001,white
09186,0,Parallelogram,16,4,6,38,60,"(255, 255, 255)",01000111110001,white
09187,0,Parallelogram,16,4,6,38,60,"(255, 255, 255)",11000111110001,white
09188,0,Ellipse,16,4,22,38,60,"(255, 255, 255)",00100111110001,white
09189,0,Ellipse,16,4,22,38,60,"(255, 255, 255)",10100111110001,white
09190,0,Parallelogram,16,4,22,38,60,"(255, 255, 255)",01100111110001,white
09191,0,Parallelogram,16,4,22,38,60,"(255, 255, 255)",11100111110001,white
09192,0,Ellipse,16,4,38,38,60,"(255, 255, 255)",00010111110001,white
09193,0,Ellipse,16,4,38,38,60,"(255, 255, 255)",10010111110001,white
09194,0,Parallelogram,16,4,38,38,60,"(255, 255, 255)",01010111110001,white
09195,0,Parallelogram,16,4,38,38,60,"(255, 255, 255)",11010111110001,white
09196,0,Ellipse,16,4,54,38,60,"(255, 255, 255)",00110111110001,white
09197,0,Ellipse,16,4,54,38,60,"(255, 255, 255)",10110111110001,white
09198,0,Parallelogram,16,4,54,38,60,"(255, 255, 255)",01110111110001,white
09199,0,Parallelogram,16,4,54,38,60,"(255, 255, 255)",11110111110001,white
09200,0,Ellipse,16,4,6,54,60,"(255, 255, 255)",00001111110001,white
09201,0,Ellipse,16,4,6,54,60,"(255, 255, 255)",10001111110001,white
09202,0,Parallelogram,16,4,6,54,60,"(255, 255, 255)",01001111110001,white
09203,0,Parallelogram,16,4,6,54,60,"(255, 255, 255)",11001111110001,white
09204,0,Ellipse,16,4,22,54,60,"(255, 255, 255)",00101111110001,white
09205,0,Ellipse,16,4,22,54,60,"(255, 255, 255)",10101111110001,white
09206,0,Parallelogram,16,4,22,54,60,"(255, 255, 255)",01101111110001,white
09207,0,Parallelogram,16,4,22,54,60,"(255, 255, 255)",11101111110001,white
09208,0,Ellipse,16,4,38,54,60,"(255, 255, 255)",00011111110001,white
09209,0,Ellipse,16,4,38,54,60,"(255, 255, 255)",10011111110001,white
09210,0,Parallelogram,16,4,38,54,60,"(255, 255, 255)",01011111110001,white
09211,0,Parallelogram,16,4,38,54,60,"(255, 255, 255)",11011111110001,white
09212,0,Ellipse,16,4,54,54,60,"(255, 255, 255)",00111111110001,white
09213,0,Ellipse,16,4,54,54,60,"(255, 255, 255)",10111111110001,white
09214,0,Parallelogram,16,4,54,54,60,"(255, 255, 255)",01111111110001,white
09215,0,Parallelogram,16,4,54,54,60,"(255, 255, 255)",11111111110001,white
09216,0,Ellipse,4,8,6,6,60,"(255, 0, 0)",00000000001001,blue
09217,0,Ellipse,4,8,6,6,60,"(255, 0, 0)",10000000001001,blue
09218,0,Parallelogram,4,8,6,6,60,"(255, 0, 0)",01000000001001,blue
09219,0,Parallelogram,4,8,6,6,60,"(255, 0, 0)",11000000001001,blue
09220,0,Ellipse,4,8,22,6,60,"(255, 0, 0)",00100000001001,blue
09221,0,Ellipse,4,8,22,6,60,"(255, 0, 0)",10100000001001,blue
09222,0,Parallelogram,4,8,22,6,60,"(255, 0, 0)",01100000001001,blue
09223,0,Parallelogram,4,8,22,6,60,"(255, 0, 0)",11100000001001,blue
09224,0,Ellipse,4,8,38,6,60,"(255, 0, 0)",00010000001001,blue
09225,0,Ellipse,4,8,38,6,60,"(255, 0, 0)",10010000001001,blue
09226,0,Parallelogram,4,8,38,6,60,"(255, 0, 0)",01010000001001,blue
09227,0,Parallelogram,4,8,38,6,60,"(255, 0, 0)",11010000001001,blue
09228,0,Ellipse,4,8,54,6,60,"(255, 0, 0)",00110000001001,blue
09229,0,Ellipse,4,8,54,6,60,"(255, 0, 0)",10110000001001,blue
09230,0,Parallelogram,4,8,54,6,60,"(255, 0, 0)",01110000001001,blue
09231,0,Parallelogram,4,8,54,6,60,"(255, 0, 0)",11110000001001,blue
09232,0,Ellipse,4,8,6,22,60,"(255, 0, 0)",00001000001001,blue
09233,0,Ellipse,4,8,6,22,60,"(255, 0, 0)",10001000001001,blue
09234,0,Parallelogram,4,8,6,22,60,"(255, 0, 0)",01001000001001,blue
09235,0,Parallelogram,4,8,6,22,60,"(255, 0, 0)",11001000001001,blue
09236,0,Ellipse,4,8,22,22,60,"(255, 0, 0)",00101000001001,blue
09237,0,Ellipse,4,8,22,22,60,"(255, 0, 0)",10101000001001,blue
09238,0,Parallelogram,4,8,22,22,60,"(255, 0, 0)",01101000001001,blue
09239,0,Parallelogram,4,8,22,22,60,"(255, 0, 0)",11101000001001,blue
09240,0,Ellipse,4,8,38,22,60,"(255, 0, 0)",00011000001001,blue
09241,0,Ellipse,4,8,38,22,60,"(255, 0, 0)",10011000001001,blue
09242,0,Parallelogram,4,8,38,22,60,"(255, 0, 0)",01011000001001,blue
09243,0,Parallelogram,4,8,38,22,60,"(255, 0, 0)",11011000001001,blue
09244,0,Ellipse,4,8,54,22,60,"(255, 0, 0)",00111000001001,blue
09245,0,Ellipse,4,8,54,22,60,"(255, 0, 0)",10111000001001,blue
09246,0,Parallelogram,4,8,54,22,60,"(255, 0, 0)",01111000001001,blue
09247,0,Parallelogram,4,8,54,22,60,"(255, 0, 0)",11111000001001,blue
09248,0,Ellipse,4,8,6,38,60,"(255, 0, 0)",00000100001001,blue
09249,0,Ellipse,4,8,6,38,60,"(255, 0, 0)",10000100001001,blue
09250,0,Parallelogram,4,8,6,38,60,"(255, 0, 0)",01000100001001,blue
09251,0,Parallelogram,4,8,6,38,60,"(255, 0, 0)",11000100001001,blue
09252,0,Ellipse,4,8,22,38,60,"(255, 0, 0)",00100100001001,blue
09253,0,Ellipse,4,8,22,38,60,"(255, 0, 0)",10100100001001,blue
09254,0,Parallelogram,4,8,22,38,60,"(255, 0, 0)",01100100001001,blue
09255,0,Parallelogram,4,8,22,38,60,"(255, 0, 0)",11100100001001,blue
09256,0,Ellipse,4,8,38,38,60,"(255, 0, 0)",00010100001001,blue
09257,0,Ellipse,4,8,38,38,60,"(255, 0, 0)",10010100001001,blue
09258,0,Parallelogram,4,8,38,38,60,"(255, 0, 0)",01010100001001,blue
09259,0,Parallelogram,4,8,38,38,60,"(255, 0, 0)",11010100001001,blue
09260,0,Ellipse,4,8,54,38,60,"(255, 0, 0)",00110100001001,blue
09261,0,Ellipse,4,8,54,38,60,"(255, 0, 0)",10110100001001,blue
09262,0,Parallelogram,4,8,54,38,60,"(255, 0, 0)",01110100001001,blue
09263,0,Parallelogram,4,8,54,38,60,"(255, 0, 0)",11110100001001,blue
09264,0,Ellipse,4,8,6,54,60,"(255, 0, 0)",00001100001001,blue
09265,0,Ellipse,4,8,6,54,60,"(255, 0, 0)",10001100001001,blue
09266,0,Parallelogram,4,8,6,54,60,"(255, 0, 0)",01001100001001,blue
09267,0,Parallelogram,4,8,6,54,60,"(255, 0, 0)",11001100001001,blue
09268,0,Ellipse,4,8,22,54,60,"(255, 0, 0)",00101100001001,blue
09269,0,Ellipse,4,8,22,54,60,"(255, 0, 0)",10101100001001,blue
09270,0,Parallelogram,4,8,22,54,60,"(255, 0, 0)",01101100001001,blue
09271,0,Parallelogram,4,8,22,54,60,"(255, 0, 0)",11101100001001,blue
09272,0,Ellipse,4,8,38,54,60,"(255, 0, 0)",00011100001001,blue
09273,0,Ellipse,4,8,38,54,60,"(255, 0, 0)",10011100001001,blue
09274,0,Parallelogram,4,8,38,54,60,"(255, 0, 0)",01011100001001,blue
09275,0,Parallelogram,4,8,38,54,60,"(255, 0, 0)",11011100001001,blue
09276,0,Ellipse,4,8,54,54,60,"(255, 0, 0)",00111100001001,blue
09277,0,Ellipse,4,8,54,54,60,"(255, 0, 0)",10111100001001,blue
09278,0,Parallelogram,4,8,54,54,60,"(255, 0, 0)",01111100001001,blue
09279,0,Parallelogram,4,8,54,54,60,"(255, 0, 0)",11111100001001,blue
09280,0,Ellipse,4,8,6,6,60,"(0, 255, 0)",00000010001001,green
09281,0,Ellipse,4,8,6,6,60,"(0, 255, 0)",10000010001001,green
09282,0,Parallelogram,4,8,6,6,60,"(0, 255, 0)",01000010001001,green
09283,0,Parallelogram,4,8,6,6,60,"(0, 255, 0)",11000010001001,green
09284,0,Ellipse,4,8,22,6,60,"(0, 255, 0)",00100010001001,green
09285,0,Ellipse,4,8,22,6,60,"(0, 255, 0)",10100010001001,green
09286,0,Parallelogram,4,8,22,6,60,"(0, 255, 0)",01100010001001,green
09287,0,Parallelogram,4,8,22,6,60,"(0, 255, 0)",11100010001001,green
09288,0,Ellipse,4,8,38,6,60,"(0, 255, 0)",00010010001001,green
09289,0,Ellipse,4,8,38,6,60,"(0, 255, 0)",10010010001001,green
09290,0,Parallelogram,4,8,38,6,60,"(0, 255, 0)",01010010001001,green
09291,0,Parallelogram,4,8,38,6,60,"(0, 255, 0)",11010010001001,green
09292,0,Ellipse,4,8,54,6,60,"(0, 255, 0)",00110010001001,green
09293,0,Ellipse,4,8,54,6,60,"(0, 255, 0)",10110010001001,green
09294,0,Parallelogram,4,8,54,6,60,"(0, 255, 0)",01110010001001,green
09295,0,Parallelogram,4,8,54,6,60,"(0, 255, 0)",11110010001001,green
09296,0,Ellipse,4,8,6,22,60,"(0, 255, 0)",00001010001001,green
09297,0,Ellipse,4,8,6,22,60,"(0, 255, 0)",10001010001001,green
09298,0,Parallelogram,4,8,6,22,60,"(0, 255, 0)",01001010001001,green
09299,0,Parallelogram,4,8,6,22,60,"(0, 255, 0)",11001010001001,green
09300,0,Ellipse,4,8,22,22,60,"(0, 255, 0)",00101010001001,green
09301,0,Ellipse,4,8,22,22,60,"(0, 255, 0)",10101010001001,green
09302,0,Parallelogram,4,8,22,22,60,"(0, 255, 0)",01101010001001,green
09303,0,Parallelogram,4,8,22,22,60,"(0, 255, 0)",11101010001001,green
09304,0,Ellipse,4,8,38,22,60,"(0, 255, 0)",00011010001001,green
09305,0,Ellipse,4,8,38,22,60,"(0, 255, 0)",10011010001001,green
09306,0,Parallelogram,4,8,38,22,60,"(0, 255, 0)",01011010001001,green
09307,0,Parallelogram,4,8,38,22,60,"(0, 255, 0)",11011010001001,green
09308,0,Ellipse,4,8,54,22,60,"(0, 255, 0)",00111010001001,green
09309,0,Ellipse,4,8,54,22,60,"(0, 255, 0)",10111010001001,green
09310,0,Parallelogram,4,8,54,22,60,"(0, 255, 0)",01111010001001,green
09311,0,Parallelogram,4,8,54,22,60,"(0, 255, 0)",11111010001001,green
09312,0,Ellipse,4,8,6,38,60,"(0, 255, 0)",00000110001001,green
09313,0,Ellipse,4,8,6,38,60,"(0, 255, 0)",10000110001001,green
09314,0,Parallelogram,4,8,6,38,60,"(0, 255, 0)",01000110001001,green
09315,0,Parallelogram,4,8,6,38,60,"(0, 255, 0)",11000110001001,green
09316,0,Ellipse,4,8,22,38,60,"(0, 255, 0)",00100110001001,green
09317,0,Ellipse,4,8,22,38,60,"(0, 255, 0)",10100110001001,green
09318,0,Parallelogram,4,8,22,38,60,"(0, 255, 0)",01100110001001,green
09319,0,Parallelogram,4,8,22,38,60,"(0, 255, 0)",11100110001001,green
09320,0,Ellipse,4,8,38,38,60,"(0, 255, 0)",00010110001001,green
09321,0,Ellipse,4,8,38,38,60,"(0, 255, 0)",10010110001001,green
09322,0,Parallelogram,4,8,38,38,60,"(0, 255, 0)",01010110001001,green
09323,0,Parallelogram,4,8,38,38,60,"(0, 255, 0)",11010110001001,green
09324,0,Ellipse,4,8,54,38,60,"(0, 255, 0)",00110110001001,green
09325,0,Ellipse,4,8,54,38,60,"(0, 255, 0)",10110110001001,green
09326,0,Parallelogram,4,8,54,38,60,"(0, 255, 0)",01110110001001,green
09327,0,Parallelogram,4,8,54,38,60,"(0, 255, 0)",11110110001001,green
09328,0,Ellipse,4,8,6,54,60,"(0, 255, 0)",00001110001001,green
09329,0,Ellipse,4,8,6,54,60,"(0, 255, 0)",10001110001001,green
09330,0,Parallelogram,4,8,6,54,60,"(0, 255, 0)",01001110001001,green
09331,0,Parallelogram,4,8,6,54,60,"(0, 255, 0)",11001110001001,green
09332,0,Ellipse,4,8,22,54,60,"(0, 255, 0)",00101110001001,green
09333,0,Ellipse,4,8,22,54,60,"(0, 255, 0)",10101110001001,green
09334,0,Parallelogram,4,8,22,54,60,"(0, 255, 0)",01101110001001,green
09335,0,Parallelogram,4,8,22,54,60,"(0, 255, 0)",11101110001001,green
09336,0,Ellipse,4,8,38,54,60,"(0, 255, 0)",00011110001001,green
